2000,439.0
4000,421.0
6000,419.0
8000,461.0
10000,486.0
12000,472.0
14000,428.0
16000,437.0
18000,494.0
20000,486.0
22000,433.0
24000,454.0
26000,444.0
28000,440.0
30000,437.0
32000,467.0
34000,450.0
36000,439.0
38000,502.0
40000,484.0
42000,463.0
44000,474.0
46000,459.0
48000,459.0
50000,438.0
52000,445.0
54000,449.0
56000,439.0
58000,426.0
60000,435.0
62000,429.0
64000,452.0
66000,431.0
68000,459.0
70000,438.0
72000,446.0
74000,430.0
76000,423.0
78000,446.0
80000,445.0
82000,432.0
84000,421.0
86000,432.0
88000,449.0
90000,436.0
92000,426.0
94000,431.0
96000,438.0
98000,445.0
100000,426.0
102000,444.0
104000,439.0
106000,433.0
108000,435.0
110000,431.0
112000,453.0
114000,433.0
116000,426.0
118000,444.0
120000,436.0
122000,433.0
124000,434.0
126000,449.0
128000,460.0
130000,495.0
132000,438.0
134000,474.0
136000,457.0
138000,490.0
140000,462.0
142000,509.0
144000,423.0
146000,395.0
148000,409.0
150000,428.0
152000,427.0
154000,459.0
156000,483.0
158000,427.0
160000,415.0
162000,414.0
164000,464.0
166000,452.0
168000,465.0
170000,492.0
172000,449.0
174000,461.0
176000,458.0
178000,477.0
180000,510.0
182000,510.0
184000,516.0
186000,542.0
188000,556.0
190000,529.0
192000,573.0
194000,579.0
196000,591.0
198000,609.0
200000,589.0
202000,585.0
204000,627.0
206000,585.0
208000,666.0
210000,673.0
212000,640.0
214000,670.0
216000,651.0
218000,654.0
220000,755.0
222000,664.0
224000,698.0
226000,562.0
228000,707.0
230000,706.0
232000,667.0
234000,918.0
236000,790.0
238000,886.0
240000,751.0
242000,976.0
244000,783.0
246000,798.0
248000,621.0
250000,598.0
252000,778.0
254000,677.0
256000,623.0
258000,745.0
260000,756.0
262000,616.0
264000,695.0
266000,771.0
268000,777.0
270000,786.0
272000,816.0
274000,651.0
276000,1097.0
278000,434.0
280000,427.0
282000,549.0
284000,662.0
286000,579.0
288000,566.0
290000,608.0
292000,482.0
294000,525.0
296000,540.0
298000,549.0
300000,491.0
302000,796.0
304000,953.0
306000,765.0
308000,803.0
310000,633.0
312000,672.0
314000,445.0
316000,629.0
318000,661.0
320000,711.0
322000,714.0
324000,583.0
326000,699.0
328000,602.0
330000,620.0
332000,534.0
334000,657.0
336000,609.0
338000,822.0
340000,720.0
342000,791.0
344000,748.0
346000,607.0
348000,507.0
350000,588.0
352000,1048.0
354000,553.0
356000,436.0
358000,489.0
360000,491.0
362000,596.0
364000,683.0
366000,522.0
368000,662.0
370000,652.0
372000,486.0
374000,477.0
376000,492.0
378000,539.0
380000,602.0
382000,542.0
384000,405.0
386000,381.0
388000,339.0
390000,432.0
392000,416.0
394000,401.0
396000,514.0
398000,589.0
400000,543.0
402000,746.0
404000,683.0
406000,764.0
408000,964.0
410000,795.0
412000,637.0
414000,809.0
416000,716.0
418000,718.0
420000,586.0
422000,939.0
424000,596.0
426000,618.0
428000,724.0
430000,577.0
432000,538.0
434000,455.0
436000,682.0
438000,611.0
440000,739.0
442000,574.0
444000,632.0
446000,771.0
448000,770.0
450000,676.0
452000,763.0
454000,759.0
456000,656.0
458000,891.0
460000,1018.0
462000,859.0
464000,749.0
466000,535.0
468000,1114.0
470000,621.0
472000,771.0
474000,989.0
476000,731.0
478000,971.0
480000,1095.0
482000,1043.0
484000,789.0
486000,867.0
488000,793.0
490000,1092.0
492000,1111.0
494000,802.0
496000,785.0
498000,925.0
500000,1102.0
502000,679.0
504000,786.0
506000,794.0
508000,891.0
510000,1053.0
512000,1029.0
514000,966.0
516000,1060.0
518000,1427.0
520000,912.0
522000,901.0
524000,691.0
526000,981.0
528000,936.0
530000,777.0
532000,836.0
534000,1077.0
536000,704.0
538000,1002.0
540000,1009.0
542000,883.0
544000,963.0
546000,837.0
548000,802.0
550000,1168.0
552000,843.0
554000,810.0
556000,821.0
558000,944.0
560000,911.0
562000,1137.0
564000,830.0
566000,923.0
568000,1214.0
570000,1061.0
572000,804.0
574000,1073.0
576000,903.0
578000,1123.0
580000,796.0
582000,674.0
584000,829.0
586000,812.0
588000,863.0
590000,806.0
592000,940.0
594000,825.0
596000,986.0
598000,821.0
600000,986.0
602000,1078.0
604000,1097.0
606000,943.0
608000,811.0
610000,982.0
612000,1309.0
614000,1130.0
616000,854.0
618000,717.0
620000,787.0
622000,1038.0
624000,1151.0
626000,1081.0
628000,546.0
630000,688.0
632000,1099.0
634000,1157.0
636000,1304.0
638000,756.0
640000,1757.0
642000,749.0
644000,716.0
646000,967.0
648000,943.0
650000,1120.0
652000,964.0
654000,712.0
656000,606.0
658000,549.0
660000,483.0
662000,546.0
664000,618.0
666000,338.0
