2000,0.8463264107704163
4000,0.9575545787811279
6000,1.0812060832977295
8000,1.1631511449813843
10000,1.259183645248413
12000,1.3365793228149414
14000,1.4352822303771973
16000,1.5213779211044312
18000,1.5987356901168823
20000,1.573305606842041
22000,1.6597516536712646
24000,1.7186065912246704
26000,1.644989252090454
28000,1.7344852685928345
30000,1.82456636428833
32000,1.8646560907363892
34000,1.8565901517868042
36000,1.8985975980758667
38000,2.0098044872283936
40000,1.9961837530136108
42000,2.015876531600952
44000,2.044403314590454
46000,2.035034418106079
48000,2.0888545513153076
50000,2.0672974586486816
52000,2.1036412715911865
54000,2.0877976417541504
56000,2.1956961154937744
58000,2.189082622528076
60000,2.134364366531372
62000,2.158520221710205
64000,2.102433919906616
66000,2.1736185550689697
68000,2.1964972019195557
70000,2.2205052375793457
72000,2.186415910720825
74000,2.1792635917663574
76000,2.255017042160034
78000,2.1010262966156006
80000,2.1323506832122803
82000,2.1881656646728516
84000,2.1315877437591553
86000,2.2736082077026367
88000,2.2129151821136475
90000,2.167163848876953
92000,2.1721744537353516
94000,2.13334059715271
96000,2.324252128601074
98000,2.0593526363372803
100000,2.139094591140747
102000,1.9353426694869995
104000,1.9847393035888672
106000,1.9366838932037354
108000,2.436760187149048
110000,2.4500176906585693
112000,2.2829806804656982
114000,2.3687949180603027
116000,2.631418466567993
118000,2.7629106044769287
120000,2.687730550765991
122000,2.643916368484497
124000,2.5343449115753174
126000,2.5058882236480713
128000,2.7261786460876465
130000,2.804283618927002
132000,2.7448363304138184
134000,2.7604918479919434
136000,2.8503363132476807
138000,2.9128568172454834
140000,2.5356695652008057
142000,2.99727725982666
144000,2.88136887550354
146000,2.256430149078369
148000,1.8731037378311157
150000,2.241532325744629
152000,2.402207136154175
154000,2.2967803478240967
156000,2.8906338214874268
158000,1.9500352144241333
160000,1.7604076862335205
162000,1.924861192703247
164000,2.3696680068969727
166000,2.49613094329834
168000,2.444525957107544
170000,2.565966844558716
172000,2.4061665534973145
174000,2.5747456550598145
176000,2.56299090385437
178000,2.8029980659484863
180000,2.5989785194396973
182000,2.3819100856781006
184000,2.7600152492523193
186000,2.7196826934814453
188000,2.7596933841705322
190000,2.515641689300537
192000,2.9882373809814453
194000,3.020397663116455
196000,2.9788153171539307
198000,3.1469457149505615
200000,3.030660629272461
202000,3.356180191040039
204000,3.25784969329834
206000,3.3918354511260986
208000,3.3188719749450684
210000,3.3291826248168945
212000,3.3157753944396973
214000,3.2854177951812744
216000,3.3851065635681152
218000,3.3245010375976562
220000,3.451246738433838
222000,3.360086441040039
224000,3.4063148498535156
226000,3.3069138526916504
228000,3.3736791610717773
230000,3.3524019718170166
232000,3.4166505336761475
234000,3.5286037921905518
236000,3.4887242317199707
238000,3.456012725830078
240000,3.3144702911376953
242000,3.342731475830078
244000,3.452881336212158
246000,3.4138927459716797
248000,3.563030958175659
250000,3.4115729331970215
252000,3.5073771476745605
254000,3.6086225509643555
256000,3.62798810005188
258000,3.5077767372131348
260000,3.5784897804260254
262000,3.250993490219116
264000,3.245532751083374
266000,3.6817538738250732
268000,3.680510997772217
270000,3.6361968517303467
272000,3.766653299331665
274000,3.7134811878204346
276000,3.4508657455444336
278000,2.942432165145874
280000,3.0215137004852295
282000,3.4670350551605225
284000,3.5443196296691895
286000,3.493610143661499
288000,3.4397740364074707
290000,3.5443899631500244
292000,3.6821060180664062
294000,3.6388912200927734
296000,3.8081812858581543
298000,3.528425931930542
300000,3.805076837539673
302000,2.875866651535034
304000,2.7712044715881348
306000,2.089815378189087
308000,2.210212230682373
310000,2.237717390060425
312000,2.2202792167663574
314000,2.2662441730499268
316000,3.202472686767578
318000,3.329414129257202
320000,3.4729952812194824
322000,3.5906858444213867
324000,3.631423234939575
326000,3.7214467525482178
328000,3.543320894241333
330000,3.333005666732788
332000,3.066833972930908
334000,2.94529390335083
336000,3.029862642288208
338000,2.9023609161376953
340000,3.145676851272583
342000,3.0830225944519043
344000,3.4194302558898926
346000,3.578981399536133
348000,3.476466178894043
350000,3.5071141719818115
352000,3.456904888153076
354000,3.6381850242614746
356000,3.625990867614746
358000,3.6650638580322266
360000,3.6723270416259766
362000,3.5434234142303467
364000,3.5131354331970215
366000,3.6408915519714355
368000,3.537446975708008
370000,3.6462018489837646
372000,3.6823744773864746
374000,3.714491128921509
376000,3.682739496231079
378000,3.6975669860839844
380000,3.6824915409088135
382000,3.451737403869629
384000,3.456826686859131
386000,3.4835805892944336
388000,3.4633920192718506
390000,3.472414016723633
392000,3.460404872894287
394000,3.470571517944336
396000,3.4173572063446045
398000,3.37600040435791
400000,3.386287212371826
402000,3.379956007003784
404000,3.4064557552337646
406000,3.349029779434204
408000,3.2873969078063965
410000,3.351472854614258
412000,3.475107431411743
414000,3.509415626525879
416000,3.4737517833709717
418000,3.5624115467071533
420000,3.6130497455596924
422000,3.5031208992004395
424000,3.601802349090576
426000,3.553239583969116
428000,3.524871826171875
430000,3.5601425170898438
432000,3.6088671684265137
434000,3.6400468349456787
436000,3.619375228881836
438000,3.622046947479248
440000,3.5410706996917725
442000,3.7291698455810547
444000,3.603383779525757
446000,3.568368673324585
448000,3.643228769302368
450000,3.5952422618865967
452000,3.5915684700012207
454000,3.578127861022949
456000,3.659898519515991
458000,3.4476211071014404
460000,3.6274893283843994
462000,3.5499656200408936
464000,3.7221059799194336
466000,3.8053576946258545
468000,3.5569965839385986
470000,3.7342519760131836
472000,3.6569159030914307
474000,3.663017511367798
476000,3.619429588317871
478000,3.5322325229644775
480000,3.6750736236572266
482000,3.5654776096343994
484000,3.604459524154663
486000,3.5406014919281006
488000,3.655823230743408
490000,3.497424364089966
492000,3.605769157409668
494000,3.520061731338501
496000,3.5620334148406982
498000,3.4894819259643555
500000,3.635255813598633
502000,3.7355339527130127
504000,3.668311595916748
506000,3.655754804611206
508000,3.6228175163269043
510000,3.5614593029022217
512000,3.538100481033325
514000,3.5850448608398438
516000,3.6263976097106934
518000,3.467456102371216
520000,3.684020519256592
522000,3.707348585128784
524000,3.7596471309661865
526000,3.6382501125335693
528000,3.6844067573547363
530000,3.5880277156829834
532000,3.6655759811401367
534000,3.7469253540039062
536000,3.832369089126587
538000,3.668856382369995
540000,3.7916431427001953
542000,3.6866748332977295
544000,3.666269540786743
546000,3.7581145763397217
548000,3.8069727420806885
550000,3.745542287826538
552000,3.9317305088043213
554000,3.8718698024749756
556000,3.931452751159668
558000,3.922839879989624
560000,3.962597608566284
562000,3.845517158508301
564000,3.9432625770568848
566000,3.9410340785980225
568000,3.8933115005493164
570000,3.8264245986938477
572000,3.998603582382202
574000,3.888274908065796
576000,3.8689072132110596
578000,3.9901621341705322
580000,4.0355000495910645
582000,4.108064651489258
584000,4.0479416847229
586000,4.060583591461182
588000,3.9464573860168457
590000,4.10145378112793
592000,3.9964780807495117
594000,4.1210551261901855
596000,4.0615410804748535
598000,4.132580280303955
600000,4.059157371520996
602000,4.071468830108643
604000,4.099458694458008
606000,4.132379531860352
608000,4.105620861053467
610000,4.0202107429504395
612000,3.9538192749023438
614000,3.985060930252075
616000,4.143245220184326
618000,4.140661716461182
620000,4.107868194580078
622000,4.033769607543945
624000,4.0147504806518555
626000,4.1276350021362305
628000,3.3673770427703857
630000,3.9702963829040527
632000,4.059834957122803
634000,4.0237627029418945
636000,3.5971670150756836
638000,4.038650035858154
640000,3.7986931800842285
642000,3.828854560852051
644000,3.8268911838531494
646000,4.001377105712891
648000,3.9650683403015137
650000,4.008045673370361
652000,4.01917839050293
654000,4.099600791931152
656000,4.154656410217285
658000,4.011101245880127
660000,3.9526233673095703
662000,2.403266668319702
664000,0.5562654733657837
666000,-0.48448726534843445
